WorkLifeBalance_1.0,WorkLifeBalance_2.0,WorkLifeBalance_3.0,WorkLifeBalance_4.0,TrainingTimesLastYear_0.0,TrainingTimesLastYear_1.0,TrainingTimesLastYear_2.0,TrainingTimesLastYear_3.0,TrainingTimesLastYear_4.0,TrainingTimesLastYear_5.0,TrainingTimesLastYear_6.0,StockOptionLevel_0.0,StockOptionLevel_1.0,StockOptionLevel_2.0,StockOptionLevel_3.0,RelationshipSatisfaction_1.0,RelationshipSatisfaction_2.0,RelationshipSatisfaction_3.0,RelationshipSatisfaction_4.0,PerformanceRating_3.0,PerformanceRating_4.0,NumCompaniesWorked_0.0,NumCompaniesWorked_1.0,NumCompaniesWorked_2.0,NumCompaniesWorked_3.0,NumCompaniesWorked_4.0,NumCompaniesWorked_5.0,NumCompaniesWorked_6.0,NumCompaniesWorked_7.0,NumCompaniesWorked_8.0,NumCompaniesWorked_9.0,JobSatisfaction_1.0,JobSatisfaction_2.0,JobSatisfaction_3.0,JobSatisfaction_4.0,JobLevel_1.0,JobLevel_2.0,JobLevel_3.0,JobLevel_4.0,JobLevel_5.0,JobInvolvement_1.0,JobInvolvement_2.0,JobInvolvement_3.0,JobInvolvement_4.0,EnvironmentSatisfaction_1.0,EnvironmentSatisfaction_2.0,EnvironmentSatisfaction_3.0,EnvironmentSatisfaction_4.0,EducationField_0.0,EducationField_1.0,EducationField_2.0,EducationField_3.0,EducationField_4.0,EducationField_5.0,BusinessTravel_0.0,BusinessTravel_1.0,BusinessTravel_2.0,OverTime_0.0,OverTime_1.0,JobRole_0.0,JobRole_1.0,JobRole_2.0,JobRole_3.0,JobRole_4.0,JobRole_5.0,JobRole_6.0,JobRole_7.0,JobRole_8.0,Department_0.0,Department_1.0,Department_2.0,MaritalStatus_0.0,MaritalStatus_1.0,MaritalStatus_2.0,Gender_0.0,Gender_1.0,Age,DailyRate,DistanceFromHome,Education,HourlyRate,MonthlyIncome,MonthlyRate,PercentSalaryHike,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0.785714286,0.859598854,0.035714286,3,0.771428571,0.235545024,0.571250753,0.5,0.325,0.1,0.055555556,0.066666667,0.117647059
0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0.404761905,0.399713467,0.214285714,1,0.657142857,0.073459716,0.56607107,0.142857143,0.025,0.025,0,0,0
0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.404761905,0.464183381,0.964285714,3,0.228571429,0.126276988,0.933708091,0.428571429,0.25,0.25,0.5,0.4,0.470588235
0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0.404761905,0.3252149,0.785714286,2,0.285714286,0.258399157,0.538165027,0.142857143,0.2,0.025,0,0,0.058823529
0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0.285714286,0.025787966,0.75,3,0.257142857,0.059136388,0.379241116,0,0.175,0.125,0.111111111,0,0.058823529
0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0.19047619,0.89756447,0.857142857,1,0.442857143,0.101790416,0.273920899,0.857142857,0.2,0.2,0.388888889,0.333333333,0.411764706
0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0.571428571,0.335243553,0.25,3,0.514285714,0.917377567,0.567396105,0.142857143,0.6,0.6,0.388888889,0.933333333,0.529411765
0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0.285714286,0.886103152,0.142857143,3,0.157142857,0.442864666,0.239269223,0.071428571,0.3,0.25,0.5,0.466666667,0.235294118
0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.80952381,0.611747851,0.178571429,2,0.685714286,0.240547657,0.802770528,0.071428571,0.45,0.25,0.5,0.4,0.529411765
0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0.214285714,0.856017192,0.142857143,2,0.328571429,0.072143233,0.711985545,0.214285714,0.15,0.125,0.222222222,0,0.117647059
0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0.261904762,0.639684814,0.035714286,1,0.814285714,0.413059505,0.898976109,0.571428571,0.15,0.15,0.222222222,0.066666667,0.176470588
0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0.166666667,0.11747851,0,3,0.142857143,0.057240653,0.671993576,0.5,0.05,0.05,0.111111111,0.133333333,0.058823529
0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.619047619,0.234240688,0,2,0.985714286,0.070194839,0.361292913,0.071428571,0.15,0.125,0.166666667,0.133333333,0.176470588
0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0.452380952,0.015759312,0.071428571,3,0.071428571,0.163138494,0.471953423,0.285714286,0.2,0.1,0.166666667,0,0.058823529
0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0.428571429,0.314469914,0.071428571,4,0.257142857,0.457609268,0.206866091,0,0.4,0.325,0.5,0.066666667,0.705882353
0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.238095238,0.261461318,0.214285714,3,0.357142857,0.204791996,0.390805059,0.214285714,0.125,0.1,0.111111111,0.066666667,0.176470588
0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0.595238095,0.667621777,0.535714286,3,0.714285714,0.792785677,0.226862076,0.785714286,0.55,0.425,0.722222222,0.066666667,0.529411765
0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0.476190476,0.519340974,0,4,0.042857143,0.348393892,0.694197952,0.142857143,0.25,0.225,0.388888889,0.066666667,0.470588235
0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0.285714286,0.005014327,0.142857143,3,0.428571429,0.074407583,0.948845613,0.428571429,0.1,0.075,0.111111111,0.066666667,0.117647059
0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.19047619,0.064469914,0,2,0.414285714,0.155134281,0.363260389,0.357142857,0.15,0.125,0.166666667,0.066666667,0.176470588
0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0.285714286,0.133237822,0.035714286,3,0.985714286,0.165508162,0.551535836,0.571428571,0.275,0.275,0.555555556,0.666666667,0.470588235
0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0.380952381,0.72277937,0.25,2,0.9,0.289152185,0.450150572,0.428571429,0.15,0.075,0.111111111,0.066666667,0.117647059
0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0.714285714,0.830945559,0,4,0.071428571,0.836018957,0.564545272,0.785714286,0.675,0.125,0.222222222,0.133333333,0.058823529
0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0.571428571,0.881088825,0.035714286,4,0.971428571,0.303949447,0.601646256,0.857142857,0.35,0.025,0,0,0
0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.333333333,0.305873926,0.035714286,3,0.685714286,0.075302791,0.369162819,0.214285714,0.1,0.1,0.111111111,0.066666667,0.117647059
0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.69047619,0.260028653,0,3,0.628571429,0.126961559,0.325677575,0.071428571,0.425,0.15,0.277777778,0.066666667,0.117647059
0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0.261904762,0.277936963,0.321428571,3,0.442857143,0.12016851,0.63625778,0.214285714,0.2,0.175,0.277777778,0.066666667,0.058823529
0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.19047619,0.489971347,0.214285714,3,0.657142857,0.082201159,0.394740012,0.642857143,0.175,0.175,0.388888889,0.333333333,0.411764706
0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0.880952381,0.740687679,0,4,0.728571429,0.722643497,0.414374624,0.142857143,0.775,0.175,0.388888889,0,0
0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0.214285714,0.037965616,0.107142857,3,0.814285714,0.270300158,0.123669946,0.642857143,0.15,0.15,0.111111111,0,0.176470588
0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.285714286,0.036532951,0.25,2,0.614285714,0.548025276,0.630716724,0.071428571,0.225,0.2,0.388888889,0.066666667,0.411764706
0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0.476190476,0.35243553,0.035714286,2,0.642857143,0.07682991,0.556876129,0.214285714,0.225,0.15,0.055555556,0,0.294117647
0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0.380952381,0.987106017,0.107142857,3,0.485714286,0.458346498,0.897410159,0.142857143,0.225,0.125,0.166666667,0.066666667,0
0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.214285714,0.762893983,0.107142857,2,0.657142857,0.079410216,0.044729974,0,0.125,0.125,0.166666667,0,0.176470588
0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.547619048,0.115329513,0.178571429,3,0.414285714,0.195471301,0.041156394,0.142857143,0.5,0.45,0.722222222,0.133333333,1
0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.30952381,0.421919771,0.142857143,4,0.8,0.20073723,0.320538045,0.071428571,0.15,0.125,0.111111111,0,0.176470588
0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0.103868195,0.25,1,0.714285714,0.047130068,0.46022887,0.071428571,0,0,0,0,0
0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0.880952381,0.80730659,0.107142857,4,0,0.159347025,0.564103594,0.357142857,0.1,0.075,0.111111111,0.066666667,0.117647059
0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0.261904762,0.650429799,0,3,0.957142857,0.144865719,0.14069464,0.285714286,0.075,0.075,0.111111111,0.066666667,0.117647059
0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0.452380952,0.586676218,0.321428571,3,0.971428571,0.128646656,0.625135515,0.642857143,0.425,0.125,0.222222222,0,0.176470588
0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.357142857,0.011461318,0.535714286,3,0.557142857,0.227224855,0.980244931,0.285714286,0.15,0.075,0.111111111,0,0.117647059
0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0.261904762,0.926934097,0.321428571,3,0.985714286,0.085992628,0.026540855,0,0.025,0.025,0,0,0
0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.571428571,0.061604585,1,3,0.371428571,0.171827278,0.299698856,0.571428571,0.4,0.025,0,0,0
1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.285714286,0.929799427,0.071428571,3,0.328571429,0.057293312,0.587833768,0.285714286,0.225,0.125,0.166666667,0.066666667,0.235294118
0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0.166666667,0.507163324,0.25,3,0.385714286,0.202317009,0.545432644,0.785714286,0.1,0.075,0.111111111,0.066666667,0.117647059
0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0.214285714,0.275071633,0.25,3,0.8,0.13206951,0.818952018,0.428571429,0.125,0.075,0.111111111,0,0.117647059
0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0.952380952,0.17765043,0.035714286,3,0.314285714,0.804739336,0.822445292,0.785714286,0.925,0.4,0.5,0.933333333,0.823529412
0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0.523809524,0.863896848,0.464285714,3,0.2,0.980358083,0.620357358,0.214285714,0.525,0.5,0.388888889,0.266666667,0.529411765
0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0.30952381,0.15974212,0.142857143,3,0.628571429,0.470089521,0.067978318,0.571428571,0.25,0.225,0.222222222,0.066666667,0.411764706
0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.023809524,0.143982808,0.035714286,3,0.242857143,0.004897314,0.286970488,0.785714286,0.025,0.025,0,0.066666667,0
0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.357142857,0.547994269,0.25,4,0.857142857,0.112374934,0.159887573,0.571428571,0.35,0.25,0.444444444,0.466666667,0.352941176
0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0.30952381,0.777936963,0.678571429,2,0.214285714,0.311901001,0.895884361,0.142857143,0.225,0.225,0.444444444,0,0
0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.404761905,0.506446991,0.535714286,3,0.771428571,0.07461822,0.57759486,0.142857143,0.15,0.125,0.222222222,0,0.176470588
0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0.285714286,0.457020057,0,3,0.485714286,0.458399157,0.12965268,0,0.25,0.25,0.444444444,0.4,0.411764706
0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.238095238,0.717048711,0.535714286,3,0.271428571,0.059768299,0.001124272,0.214285714,0.125,0.125,0.166666667,0.066666667,0.235294118
0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0.214285714,0.073782235,0.321428571,3,0.971428571,0.250658241,0.201003814,0,0.15,0.15,0.111111111,0.266666667,0.235294118
0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0.261904762,0.504297994,0.214285714,3,0.128571429,0.122696156,0.60995784,0.142857143,0.25,0.175,0.388888889,0.466666667,0.411764706
1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.404761905,0.372492837,0.464285714,4,0.128571429,0.143970511,0.320417587,0.928571429,0.125,0.1,0.111111111,0,0.117647059
0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0.452380952,0.287965616,0.321428571,3,0.442857143,0.475987362,0.822284682,0,0.425,0.025,0,0,0
